avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	max_frac_ident	nchar	ntax	prop_invar	species
0.0178875638841567	5	6	./302450496-376918-66-subtree-replicated.fa	0.0196560196560197	8	0	0	0	0.25	407	4	0.97051597051597	198702,30590,90382,43778
0.00701918577445015	24.5	2	./302450287-9513-138-subtree-replicated.fa	0.021923937360179	16.3333333333333	0	0	0	0.333333333333333	745	3	0.990604026845638	101278,182256,1215604
0.0454104405200852	9.75	11	./302450420-9527-50-subtree-replicated.fa	0.0982800982800983	40	0	1	1	0.166666666666667	407	6	0.918918918918919	9447,867377,43147,198627,70825,9525
0.0318127873721621	112.214285714286	29	./28144118-9526-483-subtree-replicated.fa	0.0514625137266647	114.555555555556	0	3.66666666666667	4	0.0555555555555556	2226	18	0.878706199460916	13557,90382,90385,9531,9460,867333,70814,61853,327374,143351,9556,554167,9510,1194336,70825,867382,57377,36227
0.00727999999999995	0	0	./302450251-9522-51-subtree-replicated.fa	0.0313604919292852	40.8	0	17	3	0.2	1301	5	0.986933128362798	61622,89672,222416,43777,9514
0.118487536286991	17.25	17	./302449980-376911-167-subtree-replicated.fa	0.0359637774902976	27.8	2	0	0	0.1	773	20	0.618369987063389	342807,30594,13557,122223,867377,9495,342401,9519,767357,9514,37295,9516,9509,9507,129801,261734,31869,30596,70927,9525
0.0276949296974861	5	5	./302450510-9513-47-subtree-replicated.fa	0.0251225490196078	10.25	0	1	1	0.25	408	4	0.958333333333333	30596,70927,867377,122222
0.0636199472148909	24.6666666666667	9	./302450516-9480-90-subtree-replicated.fa	0.086002159050018	34.1428571428571	0	0	0	0.142857142857143	397	7	0.886649874055416	9447,9502,30590,121123,198627,70927,30596
0.0861858763950107	107.5	5	./302450541-376911-166-subtree-replicated.fa	0.256923076923077	100.2	1	0	0	0.2	390	10	0.817948717948718	867377,34829,342401,486960,122246,402239,9509,9507,52232,1090896
0.273067874880195	8.66666666666667	3	./2707230-314293-299-subtree-replicated.fa	0.00432338953739732	16.6666666666667	0	3.33333333333333	4	0.333333333333333	3855	3	0.619455252918288	9593,1126382,54602
0.045306340941165	23.3636363636364	18	./302450320-376915-54-subtree-replicated.fa	0.171126105165193	105.071428571429	0	23.6666666666667	3	0.0714285714285714	614	14	0.861563517915309	867377,34829,342401,486960,9519,34825,379532,30601,122246,198702,9525,36226,78452,78451
0.00403225806451613	6	1	./302450224-9504-67-subtree-replicated.fa	0.00120675784392599	1.5	0	0	0	0.25	1243	4	0.992759452936444	198702,30590,90382,43778
0.0730074388947928	27.1428571428571	9	./302450510-314293-91-subtree-replicated.fa	0.0900872817955112	36.125	1	0	0	0.25	401	8	0.832917705735661	867377,34829,486960,9460,9509,9507,52232,1090896
0.0158019253162756	15.2	5	./302448965-376913-100-subtree-replicated.fa	0.00910931174089069	4.5	8	3	1	0.075	494	40	0.906882591093117	9447,122223,122222,693712,402239,9519,767357,543559,989338,83281,90384,9491,9523,202457,859983,58710,30588,415757,236274,864580,30608,143283,343908,236272,1131379,143351,412752,864581,143352,122232,143353,9495,47180,89672,261741,310932,9470,867382,78452,78451
0.0102152214597629	6.33333333333333	3	./302450911-376919-120-subtree-replicated.fa	0.013070396698005	8.14285714285714	0	5	1	0.142857142857143	623	7	0.974317817014446	30594,867377,34829,143283,122231,412750,57375
0.00465690341851976	4.8	8	./302450819-9528-48-subtree-replicated.fa	0.0150807136788445	6.45454545454545	10	3	1	0.136363636363636	428	22	0.981308411214953	122223,122222,371039,9538,27679,37293,292213,9545,402888,9519,767357,122246,132108,34828,236272,224329,9534,47180,339999,111173,30611,9465
0	12	7	./302450771-38070-46-subtree-replicated.fa	0.0955710955710956	41	2	0	0	0.5	429	4	1	30596,70927,867377,122222
0.00169204737732653	6	8	./302450871-9569-56-subtree-replicated.fa	0.0397196261682243	17	0	0	0	0.333333333333333	428	3	0.997663551401869	867377,34829,129801
0	4	3	./302450804-9462-77-subtree-replicated.fa	0.0159574468085106	6	0	1	2	0.333333333333333	376	3	1	9508,9495,9600
0.0338084189592309	17.75	11	./302450912-314294-47-subtree-replicated.fa	0.109324758842444	68	0	0	0	0.25	622	4	0.943729903536977	9447,34825,379532,9507
0.001759014951627	10	3	./302450875-54136-121-subtree-replicated.fa	0.0671350507416081	28.6666666666667	0	9.5	3	0.333333333333333	427	3	0.997658079625293	9508,9495,9600
0.00799147575919024	1.5	4	./302450889-376913-88-subtree-replicated.fa	0.00278219395866455	1.75	0	0	0	0.25	629	4	0.987281399046105	867377,34829,9509,52232
0.199869136299577	4.5	3	./2828589-9443-359-subtree-replicated.fa	0.117782308793545	387.857142857143	0	220.5	5	0.142857142857143	3293	7	0.590646826601883	101278,9465,499232,864581,9495,43777,30588
0.0773891966759003	9.66666666666667	5	./302450737-9479-89-subtree-replicated.fa	0.0115521327014218	4.875	0	0	0	0.125	422	8	0.800947867298578	30590,34829,867377,9482,89672,111174,261732,9510
0.0614079476112517	25.6	7	./302450715-376915-165-subtree-replicated.fa	0.0365555555555556	36.5555555555556	0	4	1	0.111111111111111	1000	9	0.849	9478,662464,34829,342401,486960,867377,9509,9507,1090896
